id,feed_id,title,link,description,published_at,is_read,is_favorite,video_id,duration,view_count,thumbnail,created_at,is_read_later
52a6e20f-8473-45ec-8b84-0eea124737c3,273f8114-8dab-4186-9c35-2aacf93b38d1,"Microsoft has axed almost 2,000 workers so far this year",https://qz.com/microsoft-lays-off-2000-employees-1851768037,,2025-03-06 16:49:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
54a8da55-a4e0-4324-bf7f-ec9f7bcfee42,273f8114-8dab-4186-9c35-2aacf93b38d1,The wellness world is getting wild and weird,https://qz.com/extreme-wellness-industry-gwyneth-paltrow-bryan-johnson-1851767109,,2025-03-06 10:00:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
574cc587-b101-474f-a168-68f5bb1527d4,1fe1032e-91fd-4540-b54b-5308b7c4eacf,New video from Armağan Amcalar,https://www.youtube.com/watch?v=RZOSR7XLIfI,,2025-03-08 18:53:05.174+00,false,false,,,,https://i.ytimg.com/vi/RZOSR7XLIfI/hqdefault.jpg,2025-03-08 18:53:04.365697+00,false
59217657-6243-4283-9eb2-0693ba81c737,273f8114-8dab-4186-9c35-2aacf93b38d1,Delta Air Lines is helping make a new plane and it looks kind of like a Stealth bomber,https://qz.com/delta-airlines-announces-prototype-partnership-1851768023,,2025-03-07 18:25:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
5b14101c-0329-4212-915e-aabd609831f5,188992d0-7d48-4120-987b-87477bf511a2,New video from Afelioss,https://www.youtube.com/watch?v=G3P8DiLvRfE,,2025-03-08 18:53:05.911+00,false,false,,,,https://i.ytimg.com/vi/G3P8DiLvRfE/hqdefault.jpg,2025-03-08 18:53:05.101527+00,false
5bd80763-7840-4bf7-bfe6-1d5d98e039ce,188992d0-7d48-4120-987b-87477bf511a2,New video from Afelioss,https://www.youtube.com/watch?v=qw2RZOOzBY8,,2025-03-08 18:53:05.911+00,false,false,,,,https://i.ytimg.com/vi/qw2RZOOzBY8/hqdefault.jpg,2025-03-08 18:53:05.101527+00,false
5bf7ec6a-7b84-4172-904f-671945e62c86,273f8114-8dab-4186-9c35-2aacf93b38d1,The 10 cities in America with the highest risk of drunk driving fatalities,https://qz.com/us-cities-highest-risk-drunk-driving-fatalities-duis-1851767415,,2025-03-08 12:00:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
5d7b770f-5b11-408d-b658-cd937c81d685,273f8114-8dab-4186-9c35-2aacf93b38d1,Trump freezes his 25% tariffs on Mexican imports for one month,https://qz.com/trump-freezes-25-tariffs-mexican-imports-canada-1851768170,,2025-03-06 20:08:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
5e643b12-c5ec-4561-a41b-3661f71940b9,273f8114-8dab-4186-9c35-2aacf93b38d1,"OpenAI debuts GPT-4.5: Bigger, smarter — and more expensive",https://qz.com/openai-gpt-4-5-larger-smarter-model-1851766879,,2025-02-27 20:48:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
61ee7952-b660-4161-a3a2-2b8815be5afe,273f8114-8dab-4186-9c35-2aacf93b38d1,Amazon is launching a new lineup of Alexa Plus companion gadgets,https://qz.com/amazon-alexa-plus-generative-ai-new-devices-1851766874,,2025-02-27 21:59:18+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
62f4563c-2f84-44c3-9055-db46c55e6dc6,273f8114-8dab-4186-9c35-2aacf93b38d1,Warner Bros. Discovery's streaming unit is shooting for 150 million subscribers,https://qz.com/wbd-streaming-profit-subscribers-zaslav-max-netflix-1851766725,,2025-02-27 14:05:08+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
6432c0a6-15b1-4fa8-8b44-ca18e1f3ed39,273f8114-8dab-4186-9c35-2aacf93b38d1,The 10 cities where Americans are financially struggling the most,https://qz.com/cities-where-americans-financially-struggling-the-most-1851766532,,2025-02-27 10:00:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
6560b757-4bad-4964-8c10-add9408bde6d,e4ee230d-5dfc-4bd8-8a7c-43d0d4957cb7,Yapay Zeka ile Uygulama Yapmanın En Hızlı Yolu Bolt.new,https://www.youtube.com/watch?v=oSTBOjtkROw,"Bu videoda, AI destekli Bolt.new kullanarak kod yazmadan bir web sitesi oluşturuyoruz. Yazılıma yeni başlayanlar veya hızlı çözüm arayanlar için harika bir rehber! İzleyin ve siz de deneyin!

👍 Beğenmeyi, 💬 yorum yapmayı ve 🔔 abone olup bildirimleri açmayı unutma!

🚀🚀🚀🚀
Cursor AI & Windsurf 101 Prompt E-Kitabım Çıktı!
https://www.shopier.com/ShowProductNew/products.php?id=32991963 
🚀🚀🚀🚀


🚀 Instagramdan beni takip ederek beni destekleyebilirsiniz:   https://www.instagram.com/ugur.keskekci/
https://www.instagram.com/remoteugur/

🚀 Kalori sayma uygulamam App Store'da yayında: https://apps.apple.com/us/app/my-calories-kalori-hesaplama/id6664053954

🚀 Topluluğumuza katılmak için: 
Telegram: https://t.me/+9bs7kgDL_51jNzU8
Discord: https://discord.gg/74Z5kR2VXf

Ayrıcalıklardan yararlanmak için bu kanala katılın:
https://www.youtube.com/channel/UCUfRsfirIzYWaVe54w13Uxg/join

00:00 Giriş
01:33 Cursor AI ve Uygulama Tanıtımı",2025-02-27 18:29:31+00,true,false,oSTBOjtkROw,,,https://i.ytimg.com/vi/oSTBOjtkROw/mqdefault.jpg,2025-03-01 10:12:33.450894+00,false
668d9c7e-e6c7-4225-9848-32a606c7cddc,273f8114-8dab-4186-9c35-2aacf93b38d1,"This $52 Eggs Benedict includes lobster, caviar, and truffles — and it's not for anyone worried about egg prices",https://qz.com/delmonicos-eggs-benedict-price-sexier-1851766679,,2025-02-27 10:00:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
6714d82a-928f-4766-ab08-a0fb5e7a6c99,273f8114-8dab-4186-9c35-2aacf93b38d1,Even weight loss drugs aren't safe from tariffs,https://qz.com/novo-nordisk-ceo-trump-tariffs-ozempic-1851768029,,2025-03-06 16:33:55+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
6752d922-f481-4680-92c3-734ae1d0ea29,273f8114-8dab-4186-9c35-2aacf93b38d1,"Elon Musk's DOGE could hurt the U.S. economy, Bank of America researchers say",https://qz.com/us-doge-musk-federal-job-cuts-economic-effect-1851767092,,2025-02-28 19:31:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
67a1c5cb-449f-41d2-81a3-878c5f9e0133,188992d0-7d48-4120-987b-87477bf511a2,New video from Afelioss,https://www.youtube.com/watch?v=MQ4Ub3XqQLo,,2025-03-08 18:53:05.911+00,false,false,,,,https://i.ytimg.com/vi/MQ4Ub3XqQLo/hqdefault.jpg,2025-03-08 18:53:05.101527+00,false
68bbe302-33ca-429c-ac2f-94bf5b4ae5ed,1fe1032e-91fd-4540-b54b-5308b7c4eacf,Berlin Hack and Tell #55,https://www.youtube.com/watch?v=SEx25-QcRcM,,2024-10-29 18:40:29+00,false,false,SEx25-QcRcM,,,https://i.ytimg.com/vi/SEx25-QcRcM/mqdefault.jpg,2025-03-01 09:45:17.748337+00,false
69d182e3-f25b-4797-808f-b0e4784e05db,273f8114-8dab-4186-9c35-2aacf93b38d1,Trump's crypto venture piles up Ether and more ahead of White House Crypto Summit,https://qz.com/trump-piles-up-ether-white-house-crypto-summit-1851768055,,2025-03-06 17:08:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
6bb66d0e-afcf-4cf7-95f1-ccbbba5dad57,273f8114-8dab-4186-9c35-2aacf93b38d1,The price to listen to Alex Cooper and Howard Stern on SiriusXM might change — thanks to tariffs,https://qz.com/siriusxm-trump-tariffs-car-sales-1851768082,,2025-03-06 17:32:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
6c66ebb2-5a40-4ede-9df0-b167a7c7e85a,273f8114-8dab-4186-9c35-2aacf93b38d1,Nvidia stock falls 6% into a correction as the Nasdaq bleeds,https://qz.com/nvidia-falls-correction-nasdaq-bleeds-tariff-war-1851768225,,2025-03-06 21:56:43+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
6cebe28b-cd3c-4b2e-bf1f-f1b08a04323b,e4ee230d-5dfc-4bd8-8a7c-43d0d4957cb7,New video from Uğur ile Yazılım,https://www.youtube.com/watch?v=0QRz5PrBEMw,,2025-03-08 18:53:06.822+00,false,false,,,,https://i.ytimg.com/vi/0QRz5PrBEMw/hqdefault.jpg,2025-03-08 18:53:06.007547+00,false
6fecfa85-81a8-4da7-872b-36ad7938e499,273f8114-8dab-4186-9c35-2aacf93b38d1,"Target's price hikes, Walmart's China strategy, and Starbucks' tough love: Retail news roundup",https://qz.com/target-walmart-starbucks-trump-tariffs-price-hikes-reta-1851768320,,2025-03-07 10:00:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
71305071-c8fd-4796-95a6-4803e3e7d6c1,273f8114-8dab-4186-9c35-2aacf93b38d1,"Boycott Amazon, Walmart and others today, group says: What to know about Economic Blackout Day",https://qz.com/blackout-day-amazon-walmart-fast-food-boycott-1851766358,,2025-02-28 14:51:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
715c4c54-e926-4da3-bb14-9b500d1529a2,273f8114-8dab-4186-9c35-2aacf93b38d1,Microsoft is pushing back against new AI chip restrictions,https://qz.com/ai-chip-exports-microsoft-trump-deepseek-china-1851766744,,2025-02-27 14:41:38+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
73713ecf-9f0c-4439-966e-bc63714fc5db,273f8114-8dab-4186-9c35-2aacf93b38d1,Stagflation could hit the economy next. Here's what it is and why it matters,https://qz.com/stagflation-may-make-its-first-return-in-50-years-what-1851767882,,2025-03-06 13:15:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
73b59cf9-fd58-455e-ab56-d288f8a3c49b,273f8114-8dab-4186-9c35-2aacf93b38d1,"Eli Lilly's big investment, cheaper Zepbound, and what's next for Hims & Hers: Pharma news roundup",https://qz.com/eli-lilly-zepbound-hims-hers-1851766914,,2025-02-28 10:00:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
7620c853-5363-42b9-bc33-2ff5f96a58b2,273f8114-8dab-4186-9c35-2aacf93b38d1,"Wegovy's price cut, Amgen's Ozempic competitor, and Big Pharma's tax cut: Pharma news roundup",https://qz.com/wegovy-ozempic-weight-loss-drugs-amgen-maritide-1851768247,,2025-03-07 10:00:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
787cc9b1-d769-4dbf-b1b6-5a24811809b2,273f8114-8dab-4186-9c35-2aacf93b38d1,Trump's trade war and Elon Musk's DOGE caused a 245% surge in layoff announcements,https://qz.com/trump-trade-war-doge-cuts-layoffs-covid-recession-1851768022,,2025-03-06 16:32:41+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
7a230577-8987-46f3-b934-a6f513a875c9,188992d0-7d48-4120-987b-87477bf511a2,YİNE Mİ DRAMA? - UFAK ÇAPLI OLAYLAR | LOL YAYIN ANLARI 106,https://www.youtube.com/watch?v=CB33v5O-j4E,"LOL Yayın Anları derlemesinin yeni bölümüne hoş geldiniz! İzlediğiniz için teşekkürler, abone olmayı unutmayınız...
Telif hakkı ve kaldırtmak istediğiniz içerikler için ; afeliosskk@gmail.com
En uygun, en hızlı RP'nin adresi : https://www.sonteklif.com/yayinci/Afelioss #İşbirliği #Reklam #Sponsor 
Discord, klip paylaşımı ve sohbet için; https://discord.gg/fAzUaR9fcE
Instagram: https://www.instagram.com/afelioss/
Twitter: https://x.com/azizafelioss

Intro: https://youtu.be/4R8EDBkjcZQ?si=S_1vDcaOoZivfF9h
Outro: https://www.youtube.com/watch?v=vD3CcxkZwbY

00:00 BW olayı - Naru
01:40 BW olayı - Jahrein
01:49 BW olayı - Naru
02:50 BW olayı - Jahrein
03:31 BW olayı - Naru
03:44 BW olayı - Jahrein
04:51 BW olayı - wtcN
06:52 Intro
06:57 Bolulu
07:29 Crystal
07:58 Holyphoenix
08:18 Hansuo
08:49 Kassadinscreed
09:25 Larsahan
09:50 Malkoç
10:05 Naru
10:24 Telch
10:42 wtcN
11:05 Zeitnot
11:44 Bolulu (edit hatası için kb)
12:11 Crystal
12:44 Holyphoenix
13:10 Kassadinscreed
13:44 Larsahan
13:57 Naru
14:18 osman123
14:51 wtcN (yine mi hata?)
15:41 Zeitnot
16:11 Bolulu
16:56 Kassadinscreed
17:02 Crystal
17:25 Fabfab
17:47 Malkoç
18:14 Outro
18:26 WTCN RAGE -küfür uyarısı-
19:08 Teşekkürler
19:18 Bir tane daha
































































#zeitnot
#leagueoflegends 
#leagueoflegendstürkiye 
#loltr 
#loltürkiye 
#lolvideoları
#lillia 
#lolmontage 
#loloynanış 
#lolplays 
#lolclips 
#esports 
#outplayed 
#lolrage 
#holyphoenixlol 
#zedxsmurf 
#gosu 
#crystal
#closer 
#uthenera
#naru
#ebonivonizliyor 
#archelaus 

Intro ve outro için ilham aldığım kanal ;  @hmmcik",2025-02-15 08:07:53+00,false,false,CB33v5O-j4E,,,https://i.ytimg.com/vi/CB33v5O-j4E/mqdefault.jpg,2025-03-01 09:51:04.62904+00,false
7a2cf645-9155-479c-871a-ec6a634c5b0c,273f8114-8dab-4186-9c35-2aacf93b38d1,"Nvidia, Salesforce, Snowflakes, Warner Bros. Discovery, eBay: Stocks to watch today",https://qz.com/ebay-nvidia-salesforce-warner-bros-stocks-watch-today-1851766730,,2025-02-27 21:00:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
7a8a776f-59aa-44e5-bafb-0617c1fddcd8,273f8114-8dab-4186-9c35-2aacf93b38d1,Nvidia's strong earnings can't keep its stock from sliding — along with other chipmakers,https://qz.com/nvidia-stock-broadcom-micron-tsmc-intel-1851766774,,2025-02-27 15:48:29+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
7bbcac01-b9d3-4b5b-b234-6dd67db7a275,1fe1032e-91fd-4540-b54b-5308b7c4eacf,AI Yapay Olabilir ama Zeka Değil,https://www.youtube.com/watch?v=62uzy3MJaec,"Bu video 2024.11.02 tarihli ""JavaScript Adam’la Yapay Zeka nedir, nasıl yapılır?"" adlı yayının 01:38:26 - 01:59:06 süreleri arasından alınıp düzenlenmiştir.

Video 3 Parçadan oluşmaktadır. Bu video 1. parçadır.
2. Parça: https://youtu.be/tTIAE7EP3Ys
3. Parça: (Yakında yüklenecek. Kaçırmamak için bildirimleri açın)

Slayta ulaşmak için: https://slides.com/armaganamcalar/wtm-mas

Yayına ulaşmak için: https://www.youtube.com/watch?v=p-w7lNoLWlU

Daha fazla içerik için https://www.nimble.dev adresini ziyaret edebilirsiniz.",2024-12-16 14:00:05+00,false,false,62uzy3MJaec,,,https://i.ytimg.com/vi/62uzy3MJaec/mqdefault.jpg,2025-03-01 09:45:17.748337+00,false
7db27411-4f95-4975-87ef-9e00beb1d073,cb128b88-b87f-44e5-9a5d-59a4fb1d6ab2,Geçmişten Bugüne Antrenman Hatalarımız @muhammetkodalak,https://www.youtube.com/watch?v=CEZT_xjMBKo,,2025-02-19 05:29:56+00,false,false,CEZT_xjMBKo,,,https://i.ytimg.com/vi/CEZT_xjMBKo/maxresdefault.jpg,2025-03-01 10:18:40.73332+00,false
7e9eaf30-eb6b-462f-93e5-1c143078095c,273f8114-8dab-4186-9c35-2aacf93b38d1,Apple is delaying Siri’s AI upgrade,https://qz.com/apple-delay-llm-siri-ai-upgrade-1851768551,,2025-03-07 21:51:45+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
8107c7ac-2fba-4a65-9be9-97593b6316d3,188992d0-7d48-4120-987b-87477bf511a2,MUHTEŞEM BW-BGT MAÇI! - ŞİRKETİN AI PROGRAMI | LOL YAYIN ANLARI 101,https://www.youtube.com/watch?v=toSnCXxSLWM,"LOL Yayın Anları derlemesinin yeni bölümüne hoş geldiniz! İzlediğiniz için teşekkürler, abone olmayı unutmayınız...
Telif hakkı ve kaldırtmak istediğiniz içerikler için ; afeliosskk@gmail.com
En uygun, en hızlı RP'nin adresi : https://www.sonteklif.com/yayinci/Afelioss #İşbirliği #Reklam #Sponsor 
Discord, klip paylaşımı ve sohbet için; https://discord.gg/fAzUaR9fcE
Instagram: https://www.instagram.com/afelioss/
Twitter: https://x.com/azizafelioss

Intro: https://youtu.be/4R8EDBkjcZQ?si=S_1vDcaOoZivfF9h
Outro: https://www.youtube.com/watch?v=vD3CcxkZwbY

00:00 BW vs BGT BİTMEYEN MAÇ
05:05 Intro
05:09 Armutlol
05:25 Bolululol
06:14 Crystal
06:45 Fabfab
07:16 Hansuo
07:38 Holyphoenix
08:17 Naru
08:50 ShawiKatami
09:29 Zedxsmurf
09:55 Zeitnot
10:17 Armutlol
10:45 Crystal
11:11 Fabfab
11:47 Hansuo
12:97 Holyphoenix
12:31 Larsahan
12:54 Naru
13:13 Archelaus
13:39 Telch
13:59 Zeitnot
14:34 Armutlol
14:53 Crystal
15:22 Bolulu
15:36 Zeitnot
16:37 Outro
16:51 Kim seninle kapışır?
17:26 Teşekkürler





























































#zeitnot
#leagueoflegends 
#leagueoflegendstürkiye 
#loltr 
#loltürkiye 
#lolvideoları
#lillia 
#lolmontage 
#loloynanış 
#lolplays 
#lolclips 
#esports 
#outplayed 
#lolrage 
#holyphoenixlol 
#zedxsmurf 
#gosu 
#crystal
#closer 
#uthenera
#naru
#ebonivonizliyor 
#archelaus 

Intro ve outro için ilham aldığım kanal ;  @hmmcik",2025-01-24 08:44:14+00,false,false,toSnCXxSLWM,,,https://i.ytimg.com/vi/toSnCXxSLWM/mqdefault.jpg,2025-03-01 09:51:04.62904+00,false
844d6f55-fddb-46df-85b4-e9e51b981b7b,273f8114-8dab-4186-9c35-2aacf93b38d1,The 5 most diverse major cities in America — and the 5 least,https://qz.com/most-least-diverse-major-us-cities-1851766623,,2025-02-27 10:00:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
8694c37c-fb2c-473a-b91f-736021d66ff0,1fe1032e-91fd-4540-b54b-5308b7c4eacf,AI Yapay Olabilir ama Zeka Değil - Part 3,https://www.youtube.com/watch?v=PMOrNWVPhCA,"Bu video 2024.11.02 tarihli ""JavaScript Adam’la Yapay Zeka nedir, nasıl yapılır?"" adlı yayının 02:12:41 - 02:24:39 süreleri arasından alınıp düzenlenmiştir.

Video 3 Parçadan oluşmaktadır. Bu video 3. parçadır.
1. Parça: https://youtu.be/62uzy3MJaec
2. Parça: https://youtu.be/tTIAE7EP3Ys

Attention Is All You Need Paper - 2017:
- Paper: https://arxiv.org/pdf/1706.03762
- Wikipedia: https://en.wikipedia.org/wiki/Attention_Is_All_You_Need

Yayına ulaşmak için: https://www.youtube.com/watch?v=p-w7lNoLWlU

Daha fazla içerik için https://www.nimble.dev adresini ziyaret edebilirsiniz.",2024-12-29 17:00:18+00,false,false,PMOrNWVPhCA,,,https://i.ytimg.com/vi/PMOrNWVPhCA/mqdefault.jpg,2025-03-01 09:45:17.748337+00,false
86b77df8-e618-43e6-8994-547b792e9ade,273f8114-8dab-4186-9c35-2aacf93b38d1,Eli Lilly wants to make drugs in America. First it wants a tax cut,https://qz.com/eli-lilly-manufacturing-investment-us-tax-cut-1851766780,,2025-02-27 16:21:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
873e7fa0-53c6-4a73-8660-94d5f4d59eb7,1fe1032e-91fd-4540-b54b-5308b7c4eacf,New video from Armağan Amcalar,https://www.youtube.com/watch?v=9u2EB5PrKmA,,2025-03-08 18:53:05.174+00,false,false,,,,https://i.ytimg.com/vi/9u2EB5PrKmA/hqdefault.jpg,2025-03-08 18:53:04.365697+00,false
87f0b297-5cc1-416d-a20c-130aff41878f,188992d0-7d48-4120-987b-87477bf511a2,BU AY DRAMAYA DOYDUK - HOLY OGUZKHAN | LOL YAYIN ANLARI 108,https://www.youtube.com/watch?v=ZYrcyOVsXq8,"LOL Yayın Anları derlemesinin yeni bölümüne hoş geldiniz! İzlediğiniz için teşekkürler, abone olmayı unutmayınız...
Telif hakkı ve kaldırtmak istediğiniz içerikler için ; afeliosskk@gmail.com
En uygun, en hızlı RP'nin adresi : https://www.sonteklif.com/yayinci/Afelioss #İşbirliği #Reklam #Sponsor 
Discord, klip paylaşımı ve sohbet için; https://discord.gg/fAzUaR9fcE
Instagram: https://www.instagram.com/afelioss/
Twitter: https://x.com/azizafelioss

Intro: https://youtu.be/4R8EDBkjcZQ?si=S_1vDcaOoZivfF9h
Outro: https://www.youtube.com/watch?v=vD3CcxkZwbY

00:00 Naru - Drama
01:37 Malkoç - Drama
05:23 Intro
05:28 Armutlol
06:05 Crystal
06:31 Fabfab
07:17 Hansuo
08:07 Holyphoenix
08:31 Larsahan
08:54 Malkoç
09:47 Naru
10:12 osman123
10:59 Revanche
11:31 Stansfield
12:14 wtcN
12:41 Zeitnot
12:59 Armutlol
13:49 Crystal
14:11 Fabfab
14:32 Hansuo
15:16 Kassadinscreed
15:53 Malkoç
16:22 Naru
16:50 osman123
17:25 Telch
17:58 Trixucator
18:39 Zeitnot
19:15 Naru
19:29 Crystal
19:50 wtcN
20:57 Malkoç
21:19 Outro
21:32 egirl
22:22 Teşekkürler
22:33 Mahvediyorum
22:48 tüm konuşma





















































#zeitnot
#leagueoflegends 
#leagueoflegendstürkiye 
#loltr 
#loltürkiye 
#lolvideoları
#lillia 
#lolmontage 
#loloynanış 
#lolplays 
#lolclips 
#esports 
#outplayed 
#lolrage 
#holyphoenixlol 
#zedxsmurf 
#gosu 
#crystal
#closer 
#uthenera
#naru
#ebonivonizliyor 
#archelaus 

Intro ve outro için ilham aldığım kanal ;  @hmmcik",2025-02-23 17:41:26+00,false,false,ZYrcyOVsXq8,,,https://i.ytimg.com/vi/ZYrcyOVsXq8/mqdefault.jpg,2025-03-01 09:51:04.62904+00,false
883d8d40-446c-4ca5-8f44-7e304d457c00,e4ee230d-5dfc-4bd8-8a7c-43d0d4957cb7,"Cursor ile Kod Yazdım, Her Şey Bozuldu | Keşke Bunları Bilseydim",https://www.youtube.com/watch?v=tqcX6zrkBJA,"Bu videoda size cursor AI ile nasıl daha iyi proje geliştirebiliriz ve cursor ile yazılım yapılır onu gösterdim. Cursor AI kullanırken sürekli projenin bozulması, cursor'ın yanlış yapması gibi durumlarda neler yapmamız gerektiğiniz, cursorrules dosyasının nasıl kullanılacağını ve yapay zeka ile örnek bir proje yaptım.


👍 Beğenmeyi, 💬 yorum yapmayı ve 🔔 abone olup bildirimleri açmayı unutma!

🚀🚀🚀🚀
Cursor AI & Windsurf 101 Prompt E-Kitabım Çıktı!
https://www.shopier.com/ShowProductNew/products.php?id=32991963 
🚀🚀🚀🚀


🚀 Instagramdan beni takip ederek beni destekleyebilirsiniz:   https://www.instagram.com/ugur.keskekci/
https://www.instagram.com/remoteugur/

🚀 Kalori sayma uygulamam App Store'da yayında: https://apps.apple.com/us/app/my-calories-kalori-hesaplama/id6664053954

🚀 Topluluğumuza katılmak için: 
Telegram: https://t.me/+9bs7kgDL_51jNzU8
Discord: https://discord.gg/74Z5kR2VXf

00:00 Giriş
00:45 Cursorrules Dosyası
02:40 Yapay Zeka Modeli Sonnet Güncel Versiyonu
03:56 Yapay Zekaya Detaylı Prompt Yazmak
05:21 Sürekli Kodu Bozması ve Projenin Çalışmaması
06:40 Detaylı Rules Dosyası ve Örnek Proje 
12:20 Kodları Parçalara Ayırmak ve Cursorın Kodu Bozmasını Engellemek ÖNEMLİ",2025-02-13 17:33:53+00,false,false,tqcX6zrkBJA,,,https://i.ytimg.com/vi/tqcX6zrkBJA/mqdefault.jpg,2025-03-01 10:12:33.450894+00,false
89a0ca3c-86ff-4510-b4bf-53f64f0aa1ea,cb128b88-b87f-44e5-9a5d-59a4fb1d6ab2,"Her Konuda @TunahanGuler ile Vücut Geliştirme - Diyet, Antrenman, Yarışmalar",https://www.youtube.com/watch?v=hsaSC7szW5I,"podcast bölümü ancak sayısı ya da numarası yok çünkü o zaman devam etmiyor

Danışma https://www.drgurayaydin.com/akademi
Koçluklar https://www.drgurayaydin.com/programlar
Kendinize en uygun supplementleri GURAY10 indirim kodu ile https://www.proteinocean.com 'dan alabilirsiniz!",2024-12-17 19:38:49+00,false,false,hsaSC7szW5I,,,https://i.ytimg.com/vi/hsaSC7szW5I/maxresdefault.jpg,2025-03-01 10:18:40.73332+00,false
8ac620b1-56c5-44f8-9ea9-154271360a12,273f8114-8dab-4186-9c35-2aacf93b38d1,"Bitcoin fell all the way to $84,000 as Trump's crypto reserve failed to impress",https://qz.com/bitcoin-plunged-flat-trump-signed-bitcoin-reserve-order-1851768406,,2025-03-07 15:30:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
8bfe2567-5269-4085-bea8-229b094ad64f,273f8114-8dab-4186-9c35-2aacf93b38d1,The 5 states with the best dental health in America — and the 5 states with the worst,https://qz.com/dental-health-by-state-best-worst-2025-1851766552,,2025-03-06 10:00:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
90ba1044-be6a-4159-b23c-5012188cca47,273f8114-8dab-4186-9c35-2aacf93b38d1,"Walgreens once ruled. Then came Amazon, Theranos — and some costly bets",https://qz.com/walgreens-amazon-theranos-cvs-rite-aid-opioid-crisis-re-1851768411,,2025-03-07 16:53:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
90cf0a31-5ebe-49b9-a6dc-75e74912861b,cb128b88-b87f-44e5-9a5d-59a4fb1d6ab2,HAYIRLI SAHURLAR @3artı1podcast,https://www.youtube.com/watch?v=SasaNTw5FDk,"podcast bölümü ancak sayısı ya da numarası yok çünkü o zaman devam etmiyor
Danışma https://www.drgurayaydin.com/akademi
Koçluklar https://www.drgurayaydin.com/programlar
Kendinize en uygun supplementleri GURAY10 indirim kodu ile https://www.proteinocean.com 'dan alabilirsiniz!

Videodaki bilgiler, sadece bilgilendirme amaçlı sağlanmaktadır. Kanal Sahibi, videoda verilen bilgilerin tek başına bir sağlık durumunu veya bir sağlık sorununu teşhis veya tedavi etmek için kullanılmasını tavsiye etmez ve/veya bundan sorumlu tutulamaz.
Hastalıklar ve tedavi alanları hakkında konusunda uzman kişilerin; kişisel kanı, deneyim ve görüşlerini içeren bilgiler yer almakta fakat teşhis ve tedavi yönlendirmesi yapılmamaktadır, hiçbir bilgi bu şekilde algılanmamalıdır. 
Videoda yer alan bilgiler bir hekime danışmanın yerine geçmez.",2025-02-28 22:07:27+00,true,false,SasaNTw5FDk,,,https://i.ytimg.com/vi/SasaNTw5FDk/hqdefault.jpg,2025-03-01 10:18:40.73332+00,false
90f513ee-9b5c-4a2c-b64e-7b620656e815,188992d0-7d48-4120-987b-87477bf511a2,New video from Afelioss,https://www.youtube.com/watch?v=N60yDjw-418,,2025-03-08 18:53:05.911+00,false,false,,,,https://i.ytimg.com/vi/N60yDjw-418/hqdefault.jpg,2025-03-08 18:53:05.101527+00,false
93a584f9-c4f6-4e32-bd12-6282c557c0ba,273f8114-8dab-4186-9c35-2aacf93b38d1,Tesla stock just had its second-worst month ever as Elon Musk's investors turn jittery,https://qz.com/tesla-stock-bad-month-elon-musk-1851767073,,2025-02-28 21:05:00+00,false,false,,,,,2025-02-28 23:14:32.866096+00,false
95a6b7b8-d54e-4550-b145-fe4988fcc8c5,273f8114-8dab-4186-9c35-2aacf93b38d1,Starbucks CEO tells employees to work harder after layoffs,https://qz.com/starbucks-corporate-workers-big-fix-menu-cuts-1851767920,,2025-03-05 22:40:00+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
98c3d09b-db32-44e7-903b-1947ed84826b,273f8114-8dab-4186-9c35-2aacf93b38d1,Macy's stock slides as tariffs and soft guidance worry investors,https://qz.com/macys-q4-earnings-stock-close-stores-sales-tariffs-1851767991,,2025-03-06 14:35:47+00,false,false,,,,,2025-03-08 18:51:01.509897+00,false
